Country Name,Country Code,Series Name,Series Code,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Burundi,BDI,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,5.46,6.36,5.77,5.69,5.175521639,5.175521639,5.175521639,5.175521639,5.175521639,5.175521639
Burundi,BDI,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,610,630,640,650,700,730,800,770,750,760
Burundi,BDI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,620.8967338,630.358193,646.1031275,651.9523273,696.4970002,728.8700603,797.0501141,766.5872206,750.7876163,758.2490316
Cabo Verde,CPV,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.629,2.474,2.471,2.282,2.198,2.17,2.117,2.123,2.091,1.964
Cabo Verde,CPV,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,22.8,22.3,21.5,20.5,19.4,18.1,16.9,15.7,14.6,13.7
Cabo Verde,CPV,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.72,4.91,5.01,5.074974712,5.139949425,5.204924137,5.26989885,5.213716591,5.213716591,5.213716591
Cabo Verde,CPV,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,5660,5670,5970,5810,5830,5720,6030,6470,6910,7330
Cabo Verde,CPV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5791.926305,5905.339326,6189.695734,6048.414068,6019.803303,5989.40483,6242.705232,6689.804951,7130.854152,7490.141372
Cambodia,KHM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.871,2.774,2.701,2.664,2.62,2.589,2.55,2.512,2.473,2.435
Cambodia,KHM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,40.2,37.4,34.7,32.3,30.3,28.7,27.3,26,24.9,23.9
Cambodia,KHM,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,1.741116347,1.590272659,1.575429198,1.700572789,1.741418312,1.76374091,1.76374091,1.76374091,1.76374091,1.76374091
Cambodia,KHM,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2190,2330,2500,2730,2890,3020,3220,3510,3770,4090
Cambodia,KHM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2288.718256,2418.836055,2605.489544,2867.537377,3051.001466,3198.673549,3411.577267,3708.369109,3972.724164,4319.01589
Cameroon,CMR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.227,5.16,5.058,4.989,4.914,4.855,4.832,4.818,4.774,4.694
Cameroon,CMR,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,71.1,68.6,66.6,64.3,61.6,59.5,57.1,55.3,53.2,51.5
Cameroon,CMR,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.84,2.96,2.81,2.67,2.68,2.68,2.68,2.68,2.68,2.68
Cameroon,CMR,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2840,2860,2930,2980,3140,3340,3390,3500,3620,3750
Cameroon,CMR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2848.329956,2882.7507,2957.163456,3022.358011,3194.162032,3369.32489,3437.789826,3559.13512,3691.094724,3822.232765
Canada,CAN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.69,1.65,1.63,1.63,1.61,1.61,1.6,1.59,1.55,1.51
Canada,CAN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5,5,4.9,4.8,4.8,4.7,4.7,4.7,4.6,4.6
Canada,CAN,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.58,5,4.93,4.613911578,4.297823156,4.543972545,4.439823575,4.529361923,4.570748954,4.541739866
Canada,CAN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,38200,39310,40880,41540,43620,45010,43990,45900,47700,49140
Canada,CAN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,38865.41346,40099.44824,41666.70763,42290.96541,44298.57873,45753.75055,44670.08054,46472.34025,48317.17458,49992.76228
Cayman Islands,CYM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,62790,64500,44080,38610,37170,38610,42330,46580,50790
Cayman Islands,CYM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,69274.57126,66346.62801,66766.04233,65118.44547,64286.00551,64432.35057,65087.71734,66970.31359,69534.77191,72754.00984
Central African Republic,CAF,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.922,5.937,5.963,6.006,6.017,6.024,6.035,6.04,6.048,6.037
Central African Republic,CAF,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,92.7,91.1,89.3,87.8,86.9,85.3,83.7,82.4,81.7,80.3
Central African Republic,CAF,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,1.23,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15,1.15
Central African Republic,CAF,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,870,910,950,1030,690,680,740,800,880,940
Central African Republic,CAF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,870.4223047,902.7815842,945.5931285,1024.247563,683.9656325,670.1038234,733.7495807,787.4711684,839.6000095,875.1937178
Chad,TCD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,7.021,6.99,6.948,6.905,6.839,6.781,6.706,6.623,6.537,6.464
Chad,TCD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,86.1,84.4,82.7,81,79.3,77.8,76.1,74.5,72.7,71
Chad,TCD,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,1.58,1.48,1.62,1.765598482,1.765598482,1.765598482,1.765598482,1.765598482,1.765598482,1.765598482
Chad,TCD,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1580,1770,1760,1690,1500,1600,1760,1630,1560,1580
Chad,TCD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1646.509959,1828.677828,1804.062929,1734.843414,1569.49404,1672.98072,1816.288184,1660.984878,1579.7606,1601.132445
Channel Islands,CHI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.651,1.633,1.626,1.604,1.572,1.556,1.521,1.507,1.466,1.435
Channel Islands,CHI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..
Chile,CHL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.855,1.844,1.823,1.798,1.786,1.774,1.737,1.676,1.598,1.564
Chile,CHL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,7.5,7.4,7.3,7.2,7,6.9,6.8,6.7,6.5,6.3
Chile,CHL,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.23,4.23,4.12,4.66,4.57,4.745673306,4.921346611,5.097019917,5.272693223,4.99481572
Chile,CHL,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,15010,16930,18560,20400,21430,21770,22130,22840,23590,24520
Chile,CHL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,16118.37675,18104.7246,20330.5246,21584.68127,22425.58942,22779.42767,22691.48662,23492.28786,24546.91242,25564.53672
China,CHN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.714,1.687,1.668,1.798,1.714,1.769,1.67,1.772,1.813,1.554
China,CHN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,13.6,12.5,11.5,10.6,9.7,8.9,8.2,7.6,7,6.4
China,CHN,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79
China,CHN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,8290,9220,10200,11140,11780,12500,12840,13420,14220,15430
China,CHN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,8305.760185,9254.779604,10292.94048,11168.6973,11872.49738,12480.33853,12897.50229,13483.37727,14243.53261,15497.82574
Colombia,COL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.033,1.992,1.958,1.93,1.905,1.883,1.863,1.843,1.818,1.787
Colombia,COL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,16.3,15.8,15.3,14.8,14.3,13.9,13.4,13,12.6,12.2
Colombia,COL,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.92,3.892831989,3.26,3.19,3.671039159,3.47,3.387122371,3.508669688,3.514055181,3.985400912
Colombia,COL,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,10050,10450,11200,11630,12360,13010,13200,13820,14090,14790
Colombia,COL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,10357.33409,10830.19512,11694.72661,12095.6485,12798.66319,13390.03195,13378.67515,13971.33959,14334.91461,15161.31797
Comoros,COM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.791,4.759,4.721,4.641,4.568,4.492,4.418,4.348,4.278,4.196
Comoros,COM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,56.1,54.6,53.1,51.6,50.1,48.7,47.2,45.7,44.3,42.9
Comoros,COM,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.369288659,2.396389888,2.423491117,2.450592346,2.477693575,2.504794804,2.531896033,2.531896033,2.531896033,2.531896033
Comoros,COM,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2300,2370,2460,2650,2800,2900,2900,3070,3260,3390
Comoros,COM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2301.971286,2367.778629,2464.354227,2655.734875,2795.243466,2887.065504,2884.774852,3053.302585,3240.17917,3374.041663
"Congo, Dem. Rep.",COD,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.591,6.587,6.582,6.559,6.527,6.483,6.437,6.392,6.349,6.302
"Congo, Dem. Rep.",COD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,86.2,83.9,81.8,79.5,77.4,75.3,73.4,71.5,69.5,67.6
"Congo, Dem. Rep.",COD,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,1.472165133,1.52,1.7,1.88,2.06,2.06,2.06,2.06,2.06,2.06
"Congo, Dem. Rep.",COD,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,560,590,620,620,670,750,810,910,990,1030
"Congo, Dem. Rep.",COD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,587.5528154,616.5323991,650.4366032,650.9215896,731.9328213,824.4124376,877.6808352,932.4051652,1023.539833,1073.446906
"Congo, Rep.",COG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.792,4.822,4.791,4.75,4.691,4.626,4.564,4.487,4.433,4.367
"Congo, Rep.",COG,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,44.9,43.2,41.9,40.9,39.8,38.8,37.7,36.7,35.7,34.8
"Congo, Rep.",COG,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52
"Congo, Rep.",COG,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4450,4790,4680,5740,5680,5600,4680,4090,4920,4480
"Congo, Rep.",COG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4827.907091,5152.51779,5204.000834,6062.822776,5810.922383,5683.80646,4652.662306,3944.496751,4345.519123,4244.596318
Costa Rica,CRI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.982,1.928,1.902,1.876,1.838,1.819,1.79,1.754,1.74,1.709
Costa Rica,CRI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,9.3,9.1,8.9,8.6,8.2,7.9,7.7,7.6,7.5,7.4
Costa Rica,CRI,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,6.2,6.417877211,6.635754422,6.853631633,7.071508844,7.016534481,6.961560118,6.906585755,7.131134248,6.966861983
Costa Rica,CRI,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,11710,12340,12970,13740,14320,15260,16210,18110,19110,20010
Costa Rica,CRI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,12103.38185,12740.34097,13410.35454,14174.6021,14851.13544,15905.14794,16925.17941,18898.07522,20168.22048,21144.40977
Cote d'Ivoire,CIV,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.152,5.088,5.029,4.974,4.92,4.867,4.813,4.759,4.742,4.611
Cote d'Ivoire,CIV,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,76.9,74.9,73.1,71.1,69.2,67.3,65.6,64.2,62.6,61
Cote d'Ivoire,CIV,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.19481443,4.39678071,4.017146157,4.185840013,4.427518859,4.56,3.362245598,3.79615233,3.666762337,3.186447849
Cote d'Ivoire,CIV,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2340,2460,2250,2490,2650,4180,4480,4590,4690,4920
Cote d'Ivoire,CIV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3379.412565,3577.706982,3384.930979,3483.689789,3801.616471,4254.230896,4579.85146,4693.675045,4836.048367,5060.59743
Croatia,HRV,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.5,1.46,1.41,1.52,1.46,1.46,1.41,1.43,1.42,1.47
Croatia,HRV,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,4.8,4.7,4.5,4.4,4.3,4.2,4.2,4.1,4.1,4
Croatia,HRV,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.15,4.08,4.19,4.314568456,4.439136913,4.83250695,4.689257317,4.195277521,3.701297724,3.743547707
Croatia,HRV,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,19510,19400,20450,20790,21760,22080,23520,24880,27210,28860
Croatia,HRV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,20274.42694,20091.23632,21139.96711,21509.73276,22182.30044,22409.26402,23391.2693,25318.80229,27267.50992,28980.64574
Cuba,CUB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.688,1.693,1.756,1.681,1.688,1.663,1.694,1.609,1.593,1.631
Cuba,CUB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.2,5.1,4.9,4.8,4.7,4.6,4.5,4.4,4.3,4.2
Cuba,CUB,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,13.27,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01,13.01
Cuba,CUB,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..
Cuba,CUB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.1,2.2,2.1,2.2,2.1,2,1.9,1.7,1.5,1.7
Curacao,CUW,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.856929189,4.856929189,4.856929189,4.856929189,4.856929189,4.856929189,4.856929189,4.856929189,4.856929189,4.856929189
Curacao,CUW,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,25510,25860,25940,24680,24300,24060,24000,23580,24510,24840
Curacao,CUW,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,25950.14223,25953.0971,26251.36282,25186.85943,24981.95694,24583.79325,24348.85133,24032.9325,24795.59348,24988.31385
Cyprus,CYP,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.481,1.438,1.36,1.386,1.305,1.315,1.326,1.36,1.322,1.32
Cyprus,CYP,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.1,2.9,2.8,2.6,2.5,2.4,2.3,2.3,2.3,2.3
Cyprus,CYP,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,6.363710409,6.22,5.94,6.135337101,6.330674202,6.434318916,6.105140222,6.010209703,5.436498557,5.399527372
Cyprus,CYP,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,33790,33030,34280,31700,30050,29350,31710,34460,37250,39190
Cyprus,CYP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,33886.58984,33423.06641,33313.47656,31834.27148,30374.90625,30080.26953,31815.29883,35718.73047,38288.26953,40559.51172
Czechia,CZE,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.51,1.51,1.43,1.45,1.46,1.53,1.57,1.63,1.69,1.71
Czechia,CZE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,2.9,2.7,2.6,2.6,2.5,2.5,2.5,2.6,2.6,2.5
Czechia,CZE,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.97,3.93,4.02,4.09,3.902147379,3.783171821,5.689696334,5.631823412,3.680971351,3.945375071
Czechia,CZE,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,25850,25790,26660,27370,28860,30270,31570,33660,36630,38890
Czechia,CZE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,27761.79617,27880.54257,29001.36804,29254.73127,30818.10816,32502.47535,33899.28657,36097.70526,38824.88792,41143.82705
Denmark,DNK,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.84,1.87,1.75,1.73,1.67,1.69,1.71,1.79,1.75,1.73
Denmark,DNK,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,3.6,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.4,3.3
Denmark,DNK,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,7.96,7.94,8.07,6.444281486,7.711441406,6.898044882,6.776660842,6.655276801,7.1592741,6.173647148
Denmark,DNK,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,40730,43700,45340,45820,48210,49640,50550,53250,56570,59080
Denmark,DNK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,40331.82423,43000.85664,44403.38484,44803.96824,46726.85414,47901.44736,49045.33919,51976.00571,55356.68078,57482.9624
Djibouti,DJI,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.487,3.39,3.305,3.237,3.178,3.112,3.066,3.011,2.972,2.929
Djibouti,DJI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,64.2,62.5,60.8,59.3,57.6,56.1,54.5,53.1,51.7,50.3
Djibouti,DJI,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,7.802882708,7.802882708,7.802882708,7.802882708,7.802882708,7.802882708,7.802882708,7.802882708,7.802882708,7.802882708
Djibouti,DJI,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,3750,3980,4270,4320,4440,4670
Djibouti,DJI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,3730.366512,3897.114312,4144.97437,4263.133406,4451.683846,4699.70967
Dominica,DMA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.96,1.915,1.871,1.824,1.772,1.734,1.694,1.657,1.629,1.617
Dominica,DMA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,20.3,21.4,22.5,23.8,25,26.3,27.6,28.8,29.8,30.7
Dominica,DMA,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,5,5,5,5,5,5,5,5,5,5
Dominica,DMA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,9850,10130,10300,10040,10060,10830,10930,11710,11550,12150
Dominica,DMA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,10132.52381,10328.07422,10521.08315,10245.14276,10470.26327,11184.64195,11327.08141,12159.62077,11511.60642,12134.16569
Dominican Republic,DOM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.556,2.538,2.513,2.485,2.466,2.445,2.43,2.406,2.39,2.381
Dominican Republic,DOM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,29.1,29,28.9,28.9,28.9,28.9,28.9,28.9,28.8,28.6
Dominican Republic,DOM,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,1.865225877,1.910150585,1.955075292,2,2.519252247,2.519252247,2.519252247,2.519252247,2.519252247,2.519252247
Dominican Republic,DOM,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,10090,10910,11300,11320,11760,12680,13960,15230,15740,17130
Dominican Republic,DOM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,10458.85359,11317.47253,11760.64189,11781.88687,12348.42534,13321.76707,14564.94695,15911.15439,16524.53384,17904.45029
Ecuador,ECU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.643,2.615,2.596,2.517,2.419,2.335,2.26,2.201,2.174,2.133
Ecuador,ECU,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,17,16.3,15.6,14.9,14.3,13.7,13.2,12.8,12.4,12
Ecuador,ECU,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.61,3.88,4,3.93,3.973699563,4.017399127,4.06109869,4.104798254,4.148497817,4.19219738
Ecuador,ECU,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,8650,8980,9710,10150,10970,11530,10870,10860,11410,11560
Ecuador,ECU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,8835.386646,9104.364063,9861.503581,10304.889,11142.67836,11708.653,11071.29472,11068.85685,11679.43023,11887.49225
"Egypt, Arab Rep.",EGY,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.108,3.213,3.247,3.335,3.419,3.441,3.436,3.203,3.151,3.098
"Egypt, Arab Rep.",EGY,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,25.1,24.1,23.1,22.3,21.4,20.6,19.9,19.2,18.6,17.9
"Egypt, Arab Rep.",EGY,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,4.4111256,4.4111256,4.4111256,4.4111256,4.4111256,4.4111256,4.4111256,4.4111256,4.4111256,4.4111256
"Egypt, Arab Rep.",EGY,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,8670,8850,8940,10260,10350,10060,10700,10450,10790,11360
"Egypt, Arab Rep.",EGY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,8663.002472,9033.344405,9178.853589,10506.9681,10623.73789,10306.91589,10890.24179,10593.7478,10995.00567,11636.49884
El Salvador,SLV,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.261,2.239,2.224,2.187,2.154,2.126,2.067,1.965,1.896,1.849
El Salvador,SLV,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,17.4,16.5,15.7,15,14.4,13.8,13.3,12.8,12.3,11.9
El Salvador,SLV,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,3.63,3.16,3.15,3.53553042,3.638913809,3.742297198,3.845680588,3.74975473,3.626960006,3.56574997
El Salvador,SLV,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,5830,6020,6340,6350,6650,7000,7350,7750,8140,8510
El Salvador,SLV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,6019.908953,6200.239767,6542.94498,6622.574629,6966.572241,7332.904449,7712.372705,8174.474125,8617.921708,9024.79267
